lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,55.406665802,1.35204853734e+12,seeked,True,1,FW,0,55.406665802,1.958,55.406665802,811.147,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,74.7566680908,1.35204853851e+12,seeked,True,1,FW,55.406665802,74.7566680908,1.171,19.3500022888,812.318,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,115.211669922,1.35204853955e+12,seeked,True,1,FW,74.7566680908,115.211669922,1.038,40.4550018311,813.356,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,153.029998779,1.35204861585e+12,seeked,True,1,FW,115.211669922,153.029998779,76.304,37.8183288574,889.66,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,182.933334351,1.3520486172e+12,seeked,True,1,FW,153.029998779,182.933334351,1.344,29.9033355713,891.004,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,204.919998169,1.35204861978e+12,seeked,True,1,FW,182.933334351,204.919998169,2.578,21.9866638184,893.582,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,232.184997559,1.35204862125e+12,seeked,True,1,FW,204.919998169,232.184997559,1.475,27.2649993896,895.057,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,268.243347168,1.35204862222e+12,seeked,True,1,FW,232.184997559,268.243347168,0.969,36.0583496094,896.026,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,291.989990234,1.35204862618e+12,seeked,True,1,FW,268.243347168,291.989990234,3.961,23.7466430664,899.987,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,59.8050003052,1.35204862912e+12,seeked,True,1,BW,291.989990234,59.8050003052,2.936,-232.184989929,902.923,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,378.179992676,1.35204879045e+12,seeked,True,1,FW,59.8050003052,378.179992676,161.335,318.374992371,1064.258,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,332.446655273,1.3520487966e+12,seeked,True,1,BW,378.179992676,332.446655273,6.148,-45.7333374023,1070.406,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,300.785003662,1.35204879762e+12,seeked,True,1,BW,332.446655273,300.785003662,1.017,-31.6616516113,1071.423,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,265.605010986,1.3520488089e+12,seeked,True,1,BW,300.785003662,265.605010986,11.287,-35.1799926758,1082.71,NA,0,NA
